player_id,lastname,firstname,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
P-02668,Lángara,Isidro,1912-05-25,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Isidro_L%C3%A1ngara
P-00306,Langendaal,Wim,1909-04-13,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Wim_Langendaal
P-05790,Langerak,Mitchell,1988-08-22,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Mitchell_Langerak
P-05670,Langiller,Marcel,1908-06-02,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Marcel_Langiller
P-07875,Langón,Ronald,1939-08-06,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Ronald_Lang%C3%B3n
P-04992,Lantos,Mihály,1928-09-29,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Mih%C3%A1ly_Lantos
P-02051,Lanza,Damián,1982-04-10,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Dami%C3%A1n_Lanza
P-08353,Lapetra,Carlos,1938-11-29,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Carlos_Lapetra
P-08407,Lapper,Mike,1970-09-28,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Mike_Lapper
P-04796,Lǎpuşneanu,Ion,1908-12-08,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/Ion_L%C7%8Epu%C5%9Fneanu
P-01025,Lara,Alfonso,1946-04-27,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Alfonso_Lara
P-05939,Lara,Christian,1980-04-27,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Christian_Lara_(footballer)
P-00114,Lara,Diógenes,1903-04-06,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Di%C3%B3genes_Lara
P-07576,Lara,Raúl,1973-02-28,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Ra%C3%BAl_Lara
P-05950,Larbes,Salah,1952-09-16,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Salah_Larbes
P-01046,Largov,Dimitar,1936-09-10,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Dimitar_Largov
P-03863,Larionov,Nikolay,1957-01-19,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Nikolay_Larionov
P-01822,Larios,Jean-François,1956-08-27,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Larios
P-07155,Larios,Pablo,1960-07-31,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Pablo_Larios
P-09350,Larrosa,Omar,1947-11-18,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Omar_Larrosa
P-05373,Larsen,Søren,1981-09-06,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/S%C3%B8ren_Larsen
P-04388,Larsson,Bo,1944-05-05,0,0,1,1,3,1970. 1974. 1978,https://en.wikipedia.org/wiki/Bo_Larsson
P-09697,Larsson,Henrik,1971-09-20,0,0,0,1,3,1994. 2002. 2006,https://en.wikipedia.org/wiki/Henrik_Larsson
P-03266,Larsson,Lennart,1953-07-09,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Lennart_Larsson_(footballer)
P-00171,Larsson,Peter,1961-03-08,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Peter_Larsson_(footballer._born_1961)
P-08521,Larsson,Sebastian,1985-06-06,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Sebastian_Larsson
P-07694,Larsson,Sven-Gunnar,1940-05-10,1,0,0,0,2,1970. 1974,https://en.wikipedia.org/wiki/Sven-Gunnar_Larsson
P-02002,Latapy,Russell,1968-08-02,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Russell_Latapy
P-02296,Latif,Mohamed,1909-10-23,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Mohamed_Latif
P-05772,Latifi,Ali,1976-02-20,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Ali_Latifi
P-07200,Lato,Grzegorz,1950-04-08,0,0,0,1,3,1974. 1978. 1982,https://en.wikipedia.org/wiki/Grzegorz_Lato
P-07575,Lauck,Reinhard,1946-09-16,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Reinhard_Lauck
P-05195,Laudrup,Brian,1969-02-22,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Brian_Laudrup
P-00374,Laudrup,Michael,1964-06-15,0,0,1,0,2,1986. 1998,https://en.wikipedia.org/wiki/Michael_Laudrup
P-08713,Lauren,not applicable,1977-01-19,0,1,1,0,2,1998. 2002,https://en.wikipedia.org/wiki/Lauren_(footballer)
P-06728,Laurent,Jean,1906-12-30,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Jean_Laurent_(footballer)
P-09831,Laurent,Lucien,1907-12-10,0,0,0,1,2,1930. 1934,https://en.wikipedia.org/wiki/Lucien_Laurent
P-01482,Laursen,Jacob,1971-10-06,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Jacob_Laursen
P-06350,Laursen,Martin,1977-07-26,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Martin_Laursen
P-07519,Lavalle,José María,1911-06-05,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Lavalle
P-01969,Lavezzi,Ezequiel,1985-05-03,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Ezequiel_Lavezzi
P-00535,Law,Denis,1940-02-24,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Denis_Law
P-07631,Lawal,Garba,1974-05-22,0,0,1,0,2,1998. 2002,https://en.wikipedia.org/wiki/Garba_Lawal
P-00720,Lawrence,Aaron,1970-08-11,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Aaron_Lawrence_(footballer)
P-09014,Lawrence,Dennis,1974-08-01,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Dennis_Lawrence
P-01608,Laxalt,Diego,1993-02-07,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Diego_Laxalt
P-01625,Layún,Miguel,1988-06-25,0,1,1,0,2,2014. 2018,https://en.wikipedia.org/wiki/Miguel_Lay%C3%BAn
P-09898,Lázár,Gyula,1911-01-24,0,0,1,0,2,1934. 1938,https://en.wikipedia.org/wiki/Gyula_L%C3%A1z%C3%A1r
P-04047,Lazaridis,Stan,1972-08-16,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Stan_Lazaridis
P-00613,Lazović,Danko,1983-05-17,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Danko_Lazovi%C4%87
P-04430,Le Roux,Yvon,1960-04-19,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Yvon_Le_Roux
P-01076,Le Saux,Graeme,1968-10-17,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Graeme_Le_Saux
P-07767,Leal,Eugenio,1953-05-13,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Eugenio_Leal
P-00101,Leandré,Fritz,1948-03-13,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Fritz_Leandr%C3%A9
P-00232,Leandré,Joseph-Marion,1945-05-09,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Joseph-Marion_Leandr%C3%A9
P-00777,Leandro,not applicable,1959-03-17,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Leandro_Ferreira
P-01197,Leão,not applicable,1949-07-11,1,0,0,0,4,1970. 1974. 1978. 1986,https://en.wikipedia.org/wiki/%C3%89merson_Le%C3%A3o
P-05774,Leblond,Michel,1932-05-10,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Michel_Leblond
P-06357,Lebo,Lebo,1977-05-29,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Lebo_Lebo
P-01937,Leboeuf,Frank,1968-01-22,0,1,0,0,2,1998. 2002,https://en.wikipedia.org/wiki/Frank_Leboeuf
P-02680,Leckie,Mathew,1991-02-04,0,0,0,1,2,2014. 2018,https://en.wikipedia.org/wiki/Mathew_Leckie
P-03842,Lecue,Simón,1912-02-11,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Sim%C3%B3n_Lecue
P-06348,Ledent,François,1908-07-04,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Ledent
P-05994,Lediakhov,Igor,1968-05-22,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Igor_Lediakhov
P-06759,Lee,Bum-young,1989-04-02,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Lee_Bum-young
P-07860,Lee,Chang-myung,1947-01-02,1,0,0,0,1,1966,https://en.wikipedia.org/wiki/Lee_Chang-myung
P-06863,Lee,Chun-soo,1981-07-09,0,0,0,1,2,2002. 2006,https://en.wikipedia.org/wiki/Lee_Chun-soo
P-09156,Lee,Chung-yong,1988-07-02,0,0,1,0,2,2010. 2014,https://en.wikipedia.org/wiki/Lee_Chung-yong
P-06169,Lee,Dong-gook,1979-04-29,0,0,0,1,2,1998. 2010,https://en.wikipedia.org/wiki/Lee_Dong-gook
P-05103,Lee,Eul-yong,1975-09-08,0,0,1,0,2,2002. 2006,https://en.wikipedia.org/wiki/Lee_Eul-yong
P-01479,Lee,Francis,1944-04-29,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Francis_Lee_(footballer)
P-06284,Lee,Heung-sil,1961-07-10,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Lee_Heung-sil
P-08105,Lee,Ho,1984-10-22,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Lee_Ho_(footballer._born_1984)
P-05388,Lee,Jae-sung,1992-08-10,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Lee_Jae-sung_(footballer._born_1992)
P-01923,Lee,Jong-hwa,1963-07-20,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Lee_Jong-hwa
P-01725,Lee,Jung-soo,1980-01-08,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Lee_Jung-soo
P-04162,Lee,Keun-hak,1940-07-07,1,0,0,0,1,1966,https://en.wikipedia.org/wiki/Lee_Keun-hak
P-09490,Lee,Keun-ho,1985-04-11,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Lee_Keun-ho
P-08192,Lee,Lim-saeng,1971-11-18,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Lee_Lim-saeng
P-00047,Lee,Min-sung,1973-06-23,0,1,0,0,2,1998. 2002,https://en.wikipedia.org/wiki/Lee_Min-sung
P-00721,Lee,Rob,1966-02-01,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Rob_Lee
P-08424,Lee,Sang-hun,1975-10-11,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Lee_Sang-hun_(footballer)
P-00195,Lee,Sang-yi,1922-01-01,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Lee_Sang-yi
P-08317,Lee,Sang-yoon,1969-04-10,0,0,1,1,2,1990. 1998,https://en.wikipedia.org/wiki/Lee_Sang-yoon_(footballer)
P-09458,Lee,Seung-woo,1998-01-06,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Lee_Seung-woo
P-01997,Lee,Seung-yeoul,1989-03-06,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Lee_Seung-yeoul
P-07206,Lee,Soo-nam,1927-02-02,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Lee_Soo-nam
P-06424,Lee,Tae-ho,1961-01-29,0,0,0,1,2,1986. 1990,https://en.wikipedia.org/wiki/Lee_Tae-ho
P-02025,Lee,Woon-jae,1973-04-26,1,0,0,0,4,1994. 2002. 2006. 2010,https://en.wikipedia.org/wiki/Lee_Woon-jae
P-09891,Lee,Yong,1986-12-24,0,1,0,0,2,2014. 2018,https://en.wikipedia.org/wiki/Lee_Yong_(footballer._born_1986)
P-04107,Lee,Young-jin,1963-10-27,0,0,1,0,2,1990. 1994,https://en.wikipedia.org/wiki/Lee_Young-jin_(footballer._born_1963)
P-05222,Lee,Young-pyo,1977-04-23,0,1,0,0,3,2002. 2006. 2010,https://en.wikipedia.org/wiki/Lee_Young-pyo
P-09432,Leek,Ken,1935-07-26,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Ken_Leek
P-06434,Leggat,Graham,1934-06-20,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Graham_Leggat
P-02875,Leguía,Germán,1954-01-02,0,0,1,0,2,1978. 1982,https://en.wikipedia.org/wiki/Germ%C3%A1n_Legu%C3%ADa
P-04264,Leguizamón,Victoriano,1922-03-23,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Victoriano_Leguizam%C3%B3n
P-04854,Lehman,William,1901-12-20,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/William_Lehman_(soccer)
P-02297,Lehmann,August,1909-01-26,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/August_Lehmann
P-01975,Lehmann,Jens,1969-11-10,1,0,0,0,3,1998. 2002. 2006,https://en.wikipedia.org/wiki/Jens_Lehmann
P-08961,Lehmann,Stephan,1963-08-15,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Stephan_Lehmann
P-09992,Lehner,Ernst,1912-11-07,0,0,0,1,2,1934. 1938,https://en.wikipedia.org/wiki/Ernst_Lehner
P-02491,Leighton,Jim,1958-07-24,1,0,0,0,4,1982. 1986. 1990. 1998,https://en.wikipedia.org/wiki/Jim_Leighton
P-03648,Leimgruber,Werner,1934-09-02,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Werner_Leimgruber
P-03549,Leite,Carvalho,1912-06-25,0,0,0,1,2,1930. 1934,https://en.wikipedia.org/wiki/Carvalho_Leite
P-00380,Leivinha,not applicable,1949-09-11,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Leivinha
P-08893,Lekgetho,Jacob,1974-03-24,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Jacob_Lekgetho
P-03011,Leko,Ivan,1978-02-07,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Ivan_Leko
P-06257,Leko,Jerko,1980-04-09,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Jerko_Leko
P-06742,Leković,Dragoje,1967-11-21,1,0,0,0,2,1990. 1998,https://en.wikipedia.org/wiki/Dragoje_Lekovi%C4%87
P-07112,Lemar,Thomas,1995-11-12,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Thomas_Lemar
P-08117,Lembo,Alejandro,1978-02-15,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Alejandro_Lembo
P-03610,Lenarduzzi,Bob,1955-05-01,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Bob_Lenarduzzi
P-08922,Lennon,Aaron,1987-04-16,0,0,1,0,2,2006. 2010,https://en.wikipedia.org/wiki/Aaron_Lennon
P-00741,Lens,Jeremain,1987-11-24,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Jeremain_Lens
P-09528,León,Pedro Pablo,1943-03-26,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Pedro_Pablo_Le%C3%B3n
P-07636,Leonardo,not applicable,1969-09-05,0,0,1,0,2,1994. 1998,https://en.wikipedia.org/wiki/Leonardo_Ara%C3%BAjo
P-08786,Leoncini,Gianfranco,1939-09-25,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Gianfranco_Leoncini
P-07401,Leonhardsen,Øyvind,1970-08-17,0,0,1,0,2,1994. 1998,https://en.wikipedia.org/wiki/%C3%98yvind_Leonhardsen
P-09402,Leoni,Johnny,1984-06-30,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Johnny_Leoni
P-03023,Leônidas,not applicable,1913-09-06,0,0,0,1,2,1934. 1938,https://en.wikipedia.org/wiki/Le%C3%B4nidas
P-07341,Leopardi,Roberto,1933-07-19,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Roberto_Leopardi
P-06347,Lepe,Hugo,1940-04-14,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Hugo_Lepe
P-03377,Lerager,Lukas,1993-07-12,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Lukas_Lerager
P-01480,Lerby,Søren,1958-02-01,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/S%C3%B8ren_Lerby
P-08391,Lerma,Jefferson,1994-10-25,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Jefferson_Lerma
P-08425,Lerond,André,1930-12-06,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Andr%C3%A9_Lerond
P-00104,Lesmes,Rafael,1926-11-09,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Rafael_Lesmes
P-02865,Letchkov,Yordan,1967-07-09,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Yordan_Letchkov
P-03618,Letelier,Juan Carlos,1959-05-20,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Juan_Carlos_Letelier
P-03302,Letsholonyane,Reneilwe,1982-06-09,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Reneilwe_Letsholonyane
P-00746,Lettieri,Tino,1957-09-27,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Tino_Lettieri
P-02594,Levein,Craig,1964-10-22,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Craig_Levein
P-03569,Lewandowski,Mariusz,1979-05-18,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Mariusz_Lewandowski
P-04804,Lewandowski,Robert,1988-08-21,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Robert_Lewandowski
P-01098,Lewis,Eddie,1974-05-17,0,0,1,0,2,2002. 2006,https://en.wikipedia.org/wiki/Eddie_Lewis_(soccer)
P-08357,Lezcano,Claudio,not available,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Claudio_Lezcano
P-04317,Lezcano,Juan Vicente,1937-04-05,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Juan_Vicente_Lezcano
P-00822,Li,Chi-an,1945-07-07,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Li_Chi-an
P-03904,Li,Dong-woon,1945-07-04,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Li_Dong-woon
P-00073,Li,Jong-kap,1920-03-18,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Li_Jong-kap
P-05162,Li,Ki-joo,1926-11-12,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Li_Ki-joo
P-04478,Li,Tie,1977-05-18,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Li_Tie
P-07874,Li,Weifeng,1978-12-01,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Li_Weifeng
P-02903,Li,Xiaopeng,1975-06-20,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Li_Xiaopeng_(footballer)
P-06423,Libérati,Ernest,1906-03-22,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Ernest_Lib%C3%A9rati
P-01097,Libiih,Thomas,1967-11-17,0,0,1,0,2,1990. 1994,https://en.wikipedia.org/wiki/Thomas_Libiih
P-02712,Libuda,Reinhard,1943-10-10,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Reinhard_Libuda
P-06493,Lichtsteiner,Stephan,1984-01-16,0,1,0,0,3,2010. 2014. 2018,https://en.wikipedia.org/wiki/Stephan_Lichtsteiner
P-03967,Liebrich,Werner,1927-01-18,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Werner_Liebrich
P-04687,Liedholm,Nils,1922-10-08,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Nils_Liedholm
P-00909,Liédson,not applicable,1977-12-17,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Li%C3%A9dson
P-08660,Liétaer,Noël,1908-11-17,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/No%C3%ABl_Li%C3%A9taer
P-04424,Liliac,Gheorghe,1959-04-22,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Gheorghe_Liliac
P-00642,Lim,Zoong-sun,1943-07-16,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Lim_Zoong-sun
P-05013,Lima,not applicable,1942-01-18,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Lima_dos_Santos
P-00482,Limam,Néjib,1953-06-12,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/N%C3%A9jib_Limam
P-06781,Limpar,Anders,1965-09-24,0,0,1,0,2,1990. 1994,https://en.wikipedia.org/wiki/Anders_Limpar
P-08673,Lindberg,Torsten,1917-04-14,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Torsten_Lindberg
P-08230,Lindelöf,Victor,1994-07-17,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Victor_Lindel%C3%B6f
P-02527,Lindenberger,Klaus,1957-05-28,1,0,0,0,2,1982. 1990,https://en.wikipedia.org/wiki/Klaus_Lindenberger
P-02004,Linderholm,Arne,1916-02-22,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Arne_Linderholm
P-05018,Linderoth,Anders,1950-03-21,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Anders_Linderoth
P-07904,Linderoth,Tobias,1979-04-21,0,0,1,0,2,2002. 2006,https://en.wikipedia.org/wiki/Tobias_Linderoth
P-08781,Lindman,Sven,1942-04-19,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Sven_Lindman
P-02777,Lineker,Gary,1960-11-30,0,0,0,1,2,1986. 1990,https://en.wikipedia.org/wiki/Gary_Lineker
P-06606,Linetty,Karol,1995-02-02,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Karol_Linetty
P-09733,Lingard,Jesse,1992-12-15,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Jesse_Lingard
P-04627,Linke,Thomas,1969-12-26,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Thomas_Linke
P-02759,Linzmaier,Manfred,1962-08-27,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Manfred_Linzmaier
P-03756,Lipošinović,Luka,1933-05-12,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Luka_Lipo%C5%A1inovi%C4%87
P-04920,Lis,Kazimierz,1910-04-09,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Kazimierz_Lis
P-08624,Litovchenko,Gennadiy,1963-09-11,0,0,1,0,2,1986. 1990,https://en.wikipedia.org/wiki/Gennadiy_Litovchenko
P-05795,Littbarski,Pierre,1960-04-16,0,0,1,1,3,1982. 1986. 1990,https://en.wikipedia.org/wiki/Pierre_Littbarski
P-09103,Livaković,Dominik,1995-01-09,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Dominik_Livakovi%C4%87
P-02923,Livingstone,Sergio,1920-03-26,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Sergio_Livingstone
P-04585,Lizarazu,Bixente,1969-12-09,0,1,0,0,2,1998. 2002,https://en.wikipedia.org/wiki/Bixente_Lizarazu
P-06656,Ljajić,Adem,1991-09-29,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Adem_Ljaji%C4%87
P-03165,Ljubijankić,Zlatan,1983-12-15,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Zlatan_Ljubijanki%C4%87
P-06480,Ljuboja,Danijel,1978-09-04,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Danijel_Ljuboja
P-01787,Ljung,Roger,1966-01-08,0,1,0,0,2,1990. 1994,https://en.wikipedia.org/wiki/Roger_Ljung
P-01499,Ljungberg,Freddie,1977-04-16,0,0,1,0,2,2002. 2006,https://en.wikipedia.org/wiki/Freddie_Ljungberg
P-00581,Llamosa,Carlos,1969-06-30,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Carlos_Llamosa
P-02409,Llense,René,1913-07-14,1,0,0,0,2,1934. 1938,https://en.wikipedia.org/wiki/Ren%C3%A9_Llense
P-01047,Llorente,Fernando,1985-02-26,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Fernando_Llorente
P-04732,Lloris,Hugo,1986-12-26,1,0,0,0,3,2010. 2014. 2018,https://en.wikipedia.org/wiki/Hugo_Lloris
P-09899,Lo Celso,Giovani,1996-04-09,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Giovani_Lo_Celso
P-04607,Locatelli,Ugo,1916-02-05,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Ugo_Locatelli
P-03361,Lochhead,Tony,1982-01-12,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Tony_Lochhead
P-09741,Locó,not applicable,1984-12-25,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Loc%C3%B3_(footballer)
P-02597,Lodeiro,Nicolás,1989-03-21,0,0,1,0,2,2010. 2014,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Lodeiro
P-08032,Lodetti,Giovanni,1942-08-10,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Giovanni_Lodetti
P-03303,Lodygin,Yuri,1990-05-26,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Yuri_Lodygin
P-05201,Löfgren,Gösta,1923-08-29,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/G%C3%B6sta_L%C3%B6fgren
P-05298,Lofthouse,Nat,1925-08-27,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Nat_Lofthouse
P-02739,Loftus-Cheek,Ruben,1996-01-23,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Ruben_Loftus-Cheek
P-08700,Loga,Paul,1969-08-14,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Paul_Loga
P-04868,Logofet,Gennady,1942-04-15,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Gennady_Logofet
P-02996,Löhr,Hannes,1942-07-05,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Hannes_L%C3%B6hr
P-07958,Loichot,Edmond,not available,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Edmond_Loichot
P-09410,Løken,Karl Petter,1966-08-14,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Karl_Petter_L%C3%B8ken
P-00496,Lokvenc,Vratislav,1973-09-27,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Vratislav_Lokvenc
P-09929,Lombaerts,Nicolas,1985-03-20,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Nicolas_Lombaerts
P-07184,Lombardo,Juan,1925-06-11,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Juan_Francisco_Lombardo
P-09619,Lonnis,Erick,1965-09-09,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Erick_Lonnis
P-01138,Lopes,Anthony,1990-10-01,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Anthony_Lopes
P-09431,Lopes,not applicable,1910-11-01,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Jos%C3%A9_dos_Santos_Lopes
P-05046,Lopes,Wagner,1969-01-29,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Wagner_Lopes
P-05747,Lopetegui,Julen,1966-08-28,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Julen_Lopetegui
P-03471,Lopez,Christian,1953-03-15,0,1,0,0,2,1978. 1982,https://en.wikipedia.org/wiki/Christian_Lopez_(footballer)
P-04542,López,Antonio,1981-09-13,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Antonio_L%C3%B3pez_(footballer._born_1981)
P-05799,López,Arcadio,1910-09-15,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Arcadio_L%C3%B3pez
P-02013,López,Atilio,1925-02-05,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Atilio_L%C3%B3pez
P-05333,López,Claudio,1974-07-17,0,0,0,1,2,1998. 2002,https://en.wikipedia.org/wiki/Claudio_L%C3%B3pez_(footballer)
