match_id,tournament_id,team_id,player_id,shirt_number,position_name,position_code,starter,substitute,captain
M-1998-62,WC-1998,T-17,P-06770,7,center midfielder,CM,1,0,0
M-1998-62,WC-1998,T-17,P-04705,9,center forward,CF,1,0,0
M-1998-62,WC-1998,T-17,P-07809,10,center midfielder,CM,1,0,1
M-1998-62,WC-1998,T-17,P-04365,13,right wing back,RWB,1,0,0
M-1998-62,WC-1998,T-17,P-00457,14,defensive midfielder,DM,1,0,0
M-1998-62,WC-1998,T-17,P-08556,17,left wing back,LWB,1,0,0
M-1998-62,WC-1998,T-17,P-09155,19,center forward,CF,1,0,0
M-1998-62,WC-1998,T-17,P-02113,20,center back,CB,1,0,0
M-1998-62,WC-1998,T-17,P-07639,8,midfielder,MF,0,1,0
M-1998-62,WC-1998,T-17,P-03534,11,midfielder,MF,0,1,0
M-1998-63,WC-1998,T-46,P-05576,1,goal keeper,GK,1,0,0
M-1998-63,WC-1998,T-46,P-09546,3,center back,CB,1,0,0
M-1998-63,WC-1998,T-46,P-01520,4,center back,CB,1,0,1
M-1998-63,WC-1998,T-46,P-04106,5,right back,RB,1,0,0
M-1998-63,WC-1998,T-46,P-01867,6,center midfielder,CM,1,0,0
M-1998-63,WC-1998,T-46,P-03525,8,second striker,SS,1,0,0
M-1998-63,WC-1998,T-46,P-05316,9,center forward,CF,1,0,0
M-1998-63,WC-1998,T-46,P-04907,10,right winger,RW,1,0,0
M-1998-63,WC-1998,T-46,P-03185,11,left back,LB,1,0,0
M-1998-63,WC-1998,T-46,P-09656,12,left winger,LW,1,0,0
M-1998-63,WC-1998,T-46,P-04071,16,center midfielder,CM,1,0,0
M-1998-63,WC-1998,T-46,P-08704,14,midfielder,MF,0,1,0
M-1998-63,WC-1998,T-46,P-09588,17,forward,FW,0,1,0
M-1998-63,WC-1998,T-17,P-03548,1,goal keeper,GK,1,0,0
M-1998-63,WC-1998,T-17,P-02317,4,center back,CB,1,0,0
M-1998-63,WC-1998,T-17,P-03659,6,center back,CB,1,0,0
M-1998-63,WC-1998,T-17,P-06770,7,center midfielder,CM,1,0,0
M-1998-63,WC-1998,T-17,P-07639,8,center midfielder,CM,1,0,0
M-1998-63,WC-1998,T-17,P-04705,9,center forward,CF,1,0,0
M-1998-63,WC-1998,T-17,P-07809,10,second striker,SS,1,0,1
M-1998-63,WC-1998,T-17,P-04365,13,right wing back,RWB,1,0,0
M-1998-63,WC-1998,T-17,P-00457,14,sweeper,SW,1,0,0
M-1998-63,WC-1998,T-17,P-08556,17,left wing back,LWB,1,0,0
M-1998-63,WC-1998,T-17,P-01926,21,defensive midfielder,DM,1,0,0
M-1998-63,WC-1998,T-17,P-05117,15,defender,DF,0,1,0
M-1998-63,WC-1998,T-17,P-09155,19,forward,FW,0,1,0
M-1998-64,WC-1998,T-09,P-07436,1,goal keeper,GK,1,0,0
M-1998-64,WC-1998,T-09,P-08404,2,right back,RB,1,0,0
M-1998-64,WC-1998,T-09,P-01321,3,center back,CB,1,0,0
M-1998-64,WC-1998,T-09,P-02328,4,center back,CB,1,0,0
M-1998-64,WC-1998,T-09,P-05926,5,center midfielder,CM,1,0,0
M-1998-64,WC-1998,T-09,P-06808,6,left back,LB,1,0,0
M-1998-64,WC-1998,T-09,P-00148,8,center midfielder,CM,1,0,1
M-1998-64,WC-1998,T-09,P-04601,9,center forward,CF,1,0,0
M-1998-64,WC-1998,T-09,P-00008,10,attacking midfielder,AM,1,0,0
M-1998-64,WC-1998,T-09,P-07636,18,attacking midfielder,AM,1,0,0
M-1998-64,WC-1998,T-09,P-05954,20,center forward,CF,1,0,0
M-1998-64,WC-1998,T-09,P-05599,19,midfielder,MF,0,1,0
M-1998-64,WC-1998,T-09,P-01102,21,forward,FW,0,1,0
M-1998-64,WC-1998,T-28,P-04585,3,left back,LB,1,0,0
M-1998-64,WC-1998,T-28,P-01626,6,attacking midfielder,AM,1,0,0
M-1998-64,WC-1998,T-28,P-09283,7,defensive midfielder,DM,1,0,1
M-1998-64,WC-1998,T-28,P-07128,8,center back,CB,1,0,0
M-1998-64,WC-1998,T-28,P-09786,9,center forward,CF,1,0,0
M-1998-64,WC-1998,T-28,P-03582,10,attacking midfielder,AM,1,0,0
M-1998-64,WC-1998,T-28,P-01770,15,right back,RB,1,0,0
M-1998-64,WC-1998,T-28,P-06099,16,goal keeper,GK,1,0,0
M-1998-64,WC-1998,T-28,P-03946,17,center midfielder,CM,1,0,0
M-1998-64,WC-1998,T-28,P-01937,18,center back,CB,1,0,0
M-1998-64,WC-1998,T-28,P-08162,19,center midfielder,CM,1,0,0
M-1998-64,WC-1998,T-28,P-07271,4,midfielder,MF,0,1,0
M-1998-64,WC-1998,T-28,P-02196,14,midfielder,MF,0,1,0
M-1998-64,WC-1998,T-28,P-02083,21,forward,FW,0,1,0
M-2002-01,WC-2002,T-28,P-04585,3,left back,LB,1,0,0
M-2002-01,WC-2002,T-28,P-07271,4,center midfielder,CM,1,0,0
M-2002-01,WC-2002,T-28,P-01626,6,attacking midfielder,AM,1,0,0
M-2002-01,WC-2002,T-28,P-07128,8,center back,CB,1,0,1
M-2002-01,WC-2002,T-28,P-02868,11,right winger,RW,1,0,0
M-2002-01,WC-2002,T-28,P-06999,12,left winger,LW,1,0,0
M-2002-01,WC-2002,T-28,P-01770,15,right back,RB,1,0,0
M-2002-01,WC-2002,T-28,P-06099,16,goal keeper,GK,1,0,0
M-2002-01,WC-2002,T-28,P-03946,17,center midfielder,CM,1,0,0
M-2002-01,WC-2002,T-28,P-01937,18,center back,CB,1,0,0
M-2002-01,WC-2002,T-28,P-08637,20,center forward,CF,1,0,0
M-2002-01,WC-2002,T-28,P-04800,9,forward,FW,0,1,0
M-2002-01,WC-2002,T-28,P-02083,21,forward,FW,0,1,0
M-2002-01,WC-2002,T-62,P-03095,1,goal keeper,GK,1,0,0
M-2002-01,WC-2002,T-62,P-00796,2,left back,LB,1,0,0
M-2002-01,WC-2002,T-62,P-02980,4,center back,CB,1,0,0
M-2002-01,WC-2002,T-62,P-09386,6,defensive midfielder,DM,1,0,1
M-2002-01,WC-2002,T-62,P-06879,10,left midfielder,LM,1,0,0
M-2002-01,WC-2002,T-62,P-06645,11,center forward,CF,1,0,0
M-2002-01,WC-2002,T-62,P-02537,13,center back,CB,1,0,0
M-2002-01,WC-2002,T-62,P-02901,14,right midfielder,RM,1,0,0
M-2002-01,WC-2002,T-62,P-04383,15,center midfielder,CM,1,0,0
M-2002-01,WC-2002,T-62,P-00829,17,right back,RB,1,0,0
M-2002-01,WC-2002,T-62,P-04667,19,center midfielder,CM,1,0,0
M-2002-02,WC-2002,T-57,P-09568,1,goal keeper,GK,1,0,0
M-2002-02,WC-2002,T-57,P-04670,3,left back,LB,1,0,0
M-2002-02,WC-2002,T-57,P-00131,5,center back,CB,1,0,1
M-2002-02,WC-2002,T-57,P-03295,7,right midfielder,RM,1,0,0
M-2002-02,WC-2002,T-57,P-09369,8,center midfielder,CM,1,0,0
M-2002-02,WC-2002,T-57,P-09973,9,center forward,CF,1,0,0
M-2002-02,WC-2002,T-57,P-08628,10,center forward,CF,1,0,0
M-2002-02,WC-2002,T-57,P-05260,11,left midfielder,LM,1,0,0
M-2002-02,WC-2002,T-57,P-00124,12,center midfielder,CM,1,0,0
M-2002-02,WC-2002,T-57,P-09101,14,center back,CB,1,0,0
M-2002-02,WC-2002,T-57,P-01541,18,right back,RB,1,0,0
M-2002-02,WC-2002,T-57,P-00207,2,defender,DF,0,1,0
M-2002-02,WC-2002,T-57,P-00564,21,midfielder,MF,0,1,0
M-2002-02,WC-2002,T-11,P-01653,1,goal keeper,GK,1,0,0
M-2002-02,WC-2002,T-11,P-05797,2,center back,CB,1,0,0
M-2002-02,WC-2002,T-11,P-05879,3,left wing back,LWB,1,0,0
M-2002-02,WC-2002,T-11,P-01447,4,center back,CB,1,0,1
M-2002-02,WC-2002,T-11,P-05959,5,center back,CB,1,0,0
M-2002-02,WC-2002,T-11,P-05604,8,right wing back,RWB,1,0,0
M-2002-02,WC-2002,T-11,P-03935,9,center forward,CF,1,0,0
M-2002-02,WC-2002,T-11,P-08783,10,center forward,CF,1,0,0
M-2002-02,WC-2002,T-11,P-08713,12,right midfielder,RM,1,0,0
M-2002-02,WC-2002,T-11,P-08432,17,center midfielder,CM,1,0,0
M-2002-02,WC-2002,T-11,P-00901,20,left midfielder,LM,1,0,0
M-2002-02,WC-2002,T-11,P-04320,18,forward,FW,0,1,0
M-2002-03,WC-2002,T-80,P-02588,1,goal keeper,GK,1,0,0
M-2002-03,WC-2002,T-80,P-02001,2,right back,RB,1,0,0
M-2002-03,WC-2002,T-80,P-02095,4,center back,CB,1,0,1
M-2002-03,WC-2002,T-80,P-03420,5,center midfielder,CM,1,0,0
M-2002-03,WC-2002,T-80,P-07901,6,left back,LB,1,0,0
M-2002-03,WC-2002,T-80,P-00510,7,left midfielder,LM,1,0,0
M-2002-03,WC-2002,T-80,P-04540,8,right midfielder,RM,1,0,0
M-2002-03,WC-2002,T-80,P-04696,9,center forward,CF,1,0,0
M-2002-03,WC-2002,T-80,P-09248,13,center forward,CF,1,0,0
M-2002-03,WC-2002,T-80,P-05312,14,center back,CB,1,0,0
M-2002-03,WC-2002,T-80,P-00467,20,attacking midfielder,AM,1,0,0
M-2002-03,WC-2002,T-80,P-00470,11,forward,FW,0,1,0
M-2002-03,WC-2002,T-80,P-04971,17,forward,FW,0,1,0
M-2002-03,WC-2002,T-80,P-06065,18,forward,FW,0,1,0
M-2002-03,WC-2002,T-21,P-04455,1,goal keeper,GK,1,0,0
M-2002-03,WC-2002,T-21,P-01988,2,center midfielder,CM,1,0,0
M-2002-03,WC-2002,T-21,P-09922,3,center back,CB,1,0,0
M-2002-03,WC-2002,T-21,P-06350,4,center back,CB,1,0,0
M-2002-03,WC-2002,T-21,P-00170,5,left back,LB,1,0,1
M-2002-03,WC-2002,T-21,P-03299,6,right back,RB,1,0,0
M-2002-03,WC-2002,T-21,P-08237,7,center midfielder,CM,1,0,0
M-2002-03,WC-2002,T-21,P-04420,8,left winger,LW,1,0,0
M-2002-03,WC-2002,T-21,P-09841,9,attacking midfielder,AM,1,0,0
M-2002-03,WC-2002,T-21,P-00508,11,center forward,CF,1,0,0
M-2002-03,WC-2002,T-21,P-02256,19,right winger,RW,1,0,0
M-2002-03,WC-2002,T-21,P-05052,10,forward,FW,0,1,0
M-2002-03,WC-2002,T-21,P-08332,12,defender,DF,0,1,0
M-2002-03,WC-2002,T-21,P-06854,17,midfielder,MF,0,1,0
M-2002-04,WC-2002,T-29,P-04412,1,goal keeper,GK,1,0,1
M-2002-04,WC-2002,T-29,P-04627,2,center back,CB,1,0,0
M-2002-04,WC-2002,T-29,P-04704,5,center back,CB,1,0,0
M-2002-04,WC-2002,T-29,P-03353,6,left midfielder,LM,1,0,0
M-2002-04,WC-2002,T-29,P-05607,8,center midfielder,CM,1,0,0
M-2002-04,WC-2002,T-29,P-04884,9,center forward,CF,1,0,0
M-2002-04,WC-2002,T-29,P-05239,11,center forward,CF,1,0,0
M-2002-04,WC-2002,T-29,P-05827,13,attacking midfielder,AM,1,0,0
M-2002-04,WC-2002,T-29,P-00685,19,center midfielder,CM,1,0,0
M-2002-04,WC-2002,T-29,P-05707,21,center back,CB,1,0,0
M-2002-04,WC-2002,T-29,P-02737,22,right midfielder,RM,1,0,0
M-2002-04,WC-2002,T-29,P-03809,7,forward,FW,0,1,0
M-2002-04,WC-2002,T-29,P-09317,16,midfielder,MF,0,1,0
M-2002-04,WC-2002,T-29,P-02379,20,forward,FW,0,1,0
M-2002-04,WC-2002,T-60,P-04050,1,goal keeper,GK,1,0,0
M-2002-04,WC-2002,T-60,P-07336,3,center back,CB,1,0,0
M-2002-04,WC-2002,T-60,P-00908,4,center back,CB,1,0,0
M-2002-04,WC-2002,T-60,P-01001,8,right midfielder,RM,1,0,0
M-2002-04,WC-2002,T-60,P-06162,9,center forward,CF,1,0,1
M-2002-04,WC-2002,T-60,P-05688,12,right back,RB,1,0,0
M-2002-04,WC-2002,T-60,P-04573,13,left back,LB,1,0,0
M-2002-04,WC-2002,T-60,P-03206,16,center midfielder,CM,1,0,0
M-2002-04,WC-2002,T-60,P-03511,17,center midfielder,CM,1,0,0
M-2002-04,WC-2002,T-60,P-06058,18,left midfielder,LM,1,0,0
M-2002-04,WC-2002,T-60,P-03991,20,center forward,CF,1,0,0
M-2002-04,WC-2002,T-60,P-00320,7,midfielder,MF,0,1,0
M-2002-04,WC-2002,T-60,P-00947,14,midfielder,MF,0,1,0
M-2002-04,WC-2002,T-60,P-03607,15,forward,FW,0,1,0
M-2002-05,WC-2002,T-03,P-09874,3,left midfielder,LM,1,0,0
M-2002-05,WC-2002,T-03,P-09903,4,center back,CB,1,0,0
M-2002-05,WC-2002,T-03,P-06535,6,center back,CB,1,0,0
M-2002-05,WC-2002,T-03,P-05333,7,left forward,LF,1,0,0
M-2002-05,WC-2002,T-03,P-00389,8,right midfielder,RM,1,0,0
M-2002-05,WC-2002,T-03,P-05392,9,center forward,CF,1,0,0
M-2002-05,WC-2002,T-03,P-07622,10,right forward,RF,1,0,0
M-2002-05,WC-2002,T-03,P-05303,11,center midfielder,CM,1,0,1
M-2002-05,WC-2002,T-03,P-09499,12,goal keeper,GK,1,0,0
M-2002-05,WC-2002,T-03,P-03461,13,center back,CB,1,0,0
M-2002-05,WC-2002,T-03,P-04818,14,center midfielder,CM,1,0,0
M-2002-05,WC-2002,T-03,P-08308,16,midfielder,MF,0,1,0
M-2002-05,WC-2002,T-03,P-09427,18,midfielder,MF,0,1,0
M-2002-05,WC-2002,T-03,P-07013,19,forward,FW,0,1,0
M-2002-05,WC-2002,T-48,P-04590,1,goal keeper,GK,1,0,0
M-2002-05,WC-2002,T-48,P-01415,2,defensive midfielder,DM,1,0,0
M-2002-05,WC-2002,T-48,P-08993,3,left back,LB,1,0,0
M-2002-05,WC-2002,T-48,P-07396,4,center forward,CF,1,0,0
M-2002-05,WC-2002,T-48,P-01768,5,center back,CB,1,0,0
M-2002-05,WC-2002,T-48,P-08945,6,center back,CB,1,0,0
M-2002-05,WC-2002,T-48,P-01148,9,left winger,LW,1,0,0
M-2002-05,WC-2002,T-48,P-01978,10,center midfielder,CM,1,0,1
M-2002-05,WC-2002,T-48,P-07631,11,center midfielder,CM,1,0,0
M-2002-05,WC-2002,T-48,P-07355,16,right back,RB,1,0,0
M-2002-05,WC-2002,T-48,P-04240,17,right winger,RW,1,0,0
M-2002-05,WC-2002,T-48,P-08198,7,midfielder,MF,0,1,0
M-2002-05,WC-2002,T-48,P-08219,15,midfielder,MF,0,1,0
M-2002-06,WC-2002,T-53,P-06905,2,right wing back,RWB,1,0,0
M-2002-06,WC-2002,T-53,P-03869,4,center back,CB,1,0,1
M-2002-06,WC-2002,T-53,P-06151,5,center back,CB,1,0,0
M-2002-06,WC-2002,T-53,P-07245,6,center midfielder,CM,1,0,0
M-2002-06,WC-2002,T-53,P-08653,8,center midfielder,CM,1,0,0
M-2002-06,WC-2002,T-53,P-08379,9,center forward,CF,1,0,0
M-2002-06,WC-2002,T-53,P-07815,10,center midfielder,CM,1,0,0
M-2002-06,WC-2002,T-53,P-03065,11,attacking midfielder,AM,1,0,0
M-2002-06,WC-2002,T-53,P-08854,18,center back,CB,1,0,0
M-2002-06,WC-2002,T-53,P-02028,21,left wing back,LWB,1,0,0
M-2002-06,WC-2002,T-53,P-08689,22,goal keeper,GK,1,0,0
M-2002-06,WC-2002,T-53,P-06045,14,midfielder,MF,0,1,0
M-2002-06,WC-2002,T-53,P-03731,16,midfielder,MF,0,1,0
M-2002-06,WC-2002,T-53,P-06637,17,defender,DF,0,1,0
M-2002-06,WC-2002,T-67,P-07756,2,right midfielder,RM,1,0,0
M-2002-06,WC-2002,T-67,P-02596,3,left back,LB,1,0,0
M-2002-06,WC-2002,T-67,P-04922,4,right back,RB,1,0,0
M-2002-06,WC-2002,T-67,P-03553,6,center midfielder,CM,1,0,0
M-2002-06,WC-2002,T-67,P-07915,7,left midfielder,LM,1,0,0
M-2002-06,WC-2002,T-67,P-00956,12,center midfielder,CM,1,0,0
M-2002-06,WC-2002,T-67,P-01429,13,center back,CB,1,0,0
M-2002-06,WC-2002,T-67,P-05942,15,center forward,CF,1,0,0
M-2002-06,WC-2002,T-67,P-07480,16,goal keeper,GK,1,0,0
M-2002-06,WC-2002,T-67,P-03822,17,center forward,CF,1,0,0
M-2002-06,WC-2002,T-67,P-07803,19,center back,CB,1,0,1
M-2002-06,WC-2002,T-67,P-08067,9,midfielder,MF,0,1,0
M-2002-06,WC-2002,T-67,P-07758,23,forward,FW,0,1,0
M-2002-07,WC-2002,T-27,P-06958,1,goal keeper,GK,1,0,0
M-2002-07,WC-2002,T-27,P-00925,2,right back,RB,1,0,0
M-2002-07,WC-2002,T-27,P-02804,3,left back,LB,1,0,0
M-2002-07,WC-2002,T-27,P-06624,5,center back,CB,1,0,0
M-2002-07,WC-2002,T-27,P-06823,6,center back,CB,1,0,0
M-2002-07,WC-2002,T-27,P-00614,7,right midfielder,RM,1,0,1
M-2002-07,WC-2002,T-27,P-01721,8,center midfielder,CM,1,0,0
M-2002-07,WC-2002,T-27,P-07705,10,center forward,CF,1,0,0
M-2002-07,WC-2002,T-27,P-02832,11,left midfielder,LM,1,0,0
M-2002-07,WC-2002,T-27,P-08119,18,center midfielder,CM,1,0,0
M-2002-07,WC-2002,T-27,P-08930,20,center forward,CF,1,0,0
M-2002-07,WC-2002,T-27,P-00931,19,midfielder,MF,0,1,0
M-2002-07,WC-2002,T-27,P-06149,23,midfielder,MF,0,1,0
M-2002-07,WC-2002,T-71,P-08889,1,goal keeper,GK,1,0,0
M-2002-07,WC-2002,T-71,P-05107,2,right back,RB,1,0,0
M-2002-07,WC-2002,T-71,P-06349,4,center back,CB,1,0,1
M-2002-07,WC-2002,T-71,P-07904,6,center midfielder,CM,1,0,0
M-2002-07,WC-2002,T-71,P-06807,7,right midfielder,RM,1,0,0
M-2002-07,WC-2002,T-71,P-01499,9,left midfielder,LM,1,0,0
M-2002-07,WC-2002,T-71,P-06184,10,center forward,CF,1,0,0
M-2002-07,WC-2002,T-71,P-09697,11,center forward,CF,1,0,0
M-2002-07,WC-2002,T-71,P-00903,15,center back,CB,1,0,0
M-2002-07,WC-2002,T-71,P-04923,16,left back,LB,1,0,0
M-2002-07,WC-2002,T-71,P-03409,17,center midfielder,CM,1,0,0
M-2002-07,WC-2002,T-71,P-00988,8,midfielder,MF,0,1,0
M-2002-07,WC-2002,T-71,P-07850,22,forward,FW,0,1,0
M-2002-08,WC-2002,T-70,P-06875,1,goal keeper,GK,1,0,0
M-2002-08,WC-2002,T-70,P-03166,3,left back,LB,1,0,0
M-2002-08,WC-2002,T-70,P-00568,5,right back,RB,1,0,0
M-2002-08,WC-2002,T-70,P-01968,6,center back,CB,1,0,1
M-2002-08,WC-2002,T-70,P-03846,7,center forward,CF,1,0,0
M-2002-08,WC-2002,T-70,P-09188,8,center midfielder,CM,1,0,0
M-2002-08,WC-2002,T-70,P-02374,10,center forward,CF,1,0,0
M-2002-08,WC-2002,T-70,P-09214,11,left midfielder,LM,1,0,0
M-2002-08,WC-2002,T-70,P-07091,17,center midfielder,CM,1,0,0
M-2002-08,WC-2002,T-70,P-08062,20,center back,CB,1,0,0
M-2002-08,WC-2002,T-70,P-00381,21,right midfielder,RM,1,0,0
M-2002-08,WC-2002,T-70,P-05208,4,midfielder,MF,0,1,0
M-2002-08,WC-2002,T-70,P-01593,9,forward,FW,0,1,0
M-2002-08,WC-2002,T-70,P-02843,15,defender,DF,0,1,0
M-2002-08,WC-2002,T-66,P-04541,1,goal keeper,GK,1,0,0
M-2002-08,WC-2002,T-66,P-02198,3,center back,CB,1,0,0
M-2002-08,WC-2002,T-66,P-03160,5,center back,CB,1,0,0
M-2002-08,WC-2002,T-66,P-00392,6,center back,CB,1,0,0
M-2002-08,WC-2002,T-66,P-07428,7,right midfielder,RM,1,0,0
M-2002-08,WC-2002,T-66,P-02217,8,center midfielder,CM,1,0,1
M-2002-08,WC-2002,T-66,P-01262,9,center forward,CF,1,0,0
M-2002-08,WC-2002,T-66,P-07193,10,attacking midfielder,AM,1,0,0
M-2002-08,WC-2002,T-66,P-08790,11,center midfielder,CM,1,0,0
M-2002-08,WC-2002,T-66,P-03526,13,attacking midfielder,AM,1,0,0
M-2002-08,WC-2002,T-66,P-02213,19,left midfielder,LM,1,0,0
M-2002-08,WC-2002,T-66,P-02316,14,midfielder,MF,0,1,0
M-2002-08,WC-2002,T-66,P-00419,18,midfielder,MF,0,1,0
M-2002-08,WC-2002,T-66,P-04235,21,forward,FW,0,1,0
M-2002-09,WC-2002,T-17,P-06134,1,goal keeper,GK,1,0,0
M-2002-09,WC-2002,T-17,P-00167,3,center back,CB,1,0,0
M-2002-09,WC-2002,T-17,P-06960,4,center midfielder,CM,1,0,0
M-2002-09,WC-2002,T-17,P-08591,6,center back,CB,1,0,0
M-2002-09,WC-2002,T-17,P-07639,8,attacking midfielder,AM,1,0,0
M-2002-09,WC-2002,T-17,P-04705,9,center forward,CF,1,0,1
M-2002-09,WC-2002,T-17,P-05226,10,right midfielder,RM,1,0,0
M-2002-09,WC-2002,T-17,P-02309,11,center forward,CF,1,0,0
M-2002-09,WC-2002,T-17,P-00457,14,center midfielder,CM,1,0,0
M-2002-09,WC-2002,T-17,P-08556,17,left midfielder,LM,1,0,0
M-2002-09,WC-2002,T-17,P-03834,21,center back,CB,1,0,0
M-2002-09,WC-2002,T-17,P-05098,5,midfielder,MF,0,1,0
M-2002-09,WC-2002,T-17,P-04365,13,midfielder,MF,0,1,0
M-2002-09,WC-2002,T-17,P-07362,15,defender,DF,0,1,0
M-2002-09,WC-2002,T-44,P-09019,1,goal keeper,GK,1,0,0
M-2002-09,WC-2002,T-44,P-02847,4,center back,CB,1,0,1
M-2002-09,WC-2002,T-44,P-06219,5,center back,CB,1,0,0
M-2002-09,WC-2002,T-44,P-08809,6,defensive midfielder,DM,1,0,0
M-2002-09,WC-2002,T-44,P-01869,7,left midfielder,LM,1,0,0
M-2002-09,WC-2002,T-44,P-09320,9,center forward,CF,1,0,0
M-2002-09,WC-2002,T-44,P-00729,10,center forward,CF,1,0,0
M-2002-09,WC-2002,T-44,P-02539,11,center midfielder,CM,1,0,0
M-2002-09,WC-2002,T-44,P-09255,13,right midfielder,RM,1,0,0
M-2002-09,WC-2002,T-44,P-05606,16,center back,CB,1,0,0
M-2002-09,WC-2002,T-44,P-08300,19,center midfielder,CM,1,0,0
M-2002-09,WC-2002,T-44,P-07147,15,forward,FW,0,1,0
M-2002-09,WC-2002,T-44,P-02751,17,forward,FW,0,1,0
M-2002-10,WC-2002,T-09,P-05723,1,goal keeper,GK,1,0,0
M-2002-10,WC-2002,T-09,P-08404,2,right wing back,RWB,1,0,1
M-2002-10,WC-2002,T-09,P-01527,3,center back,CB,1,0,0
M-2002-10,WC-2002,T-09,P-08231,4,center back,CB,1,0,0
M-2002-10,WC-2002,T-09,P-01775,5,center back,CB,1,0,0
M-2002-10,WC-2002,T-09,P-06808,6,left wing back,LWB,1,0,0
M-2002-10,WC-2002,T-09,P-07605,8,center midfielder,CM,1,0,0
M-2002-10,WC-2002,T-09,P-04601,9,center forward,CF,1,0,0
M-2002-10,WC-2002,T-09,P-00008,10,left forward,LF,1,0,0
M-2002-10,WC-2002,T-09,P-09952,11,right forward,RF,1,0,0
M-2002-10,WC-2002,T-09,P-08721,19,center midfielder,CM,1,0,0
M-2002-10,WC-2002,T-09,P-05599,17,forward,FW,0,1,0
M-2002-10,WC-2002,T-09,P-03592,18,midfielder,MF,0,1,0
M-2002-10,WC-2002,T-09,P-02204,21,forward,FW,0,1,0
M-2002-10,WC-2002,T-76,P-08209,1,goal keeper,GK,1,0,0
M-2002-10,WC-2002,T-76,P-04118,3,center back,CB,1,0,0
M-2002-10,WC-2002,T-76,P-04956,4,right midfielder,RM,1,0,0
M-2002-10,WC-2002,T-76,P-06876,5,center back,CB,1,0,0
M-2002-10,WC-2002,T-76,P-04289,8,center midfielder,CM,1,0,0
M-2002-10,WC-2002,T-76,P-06124,9,center forward,CF,1,0,1
M-2002-10,WC-2002,T-76,P-02040,10,attacking midfielder,AM,1,0,0
M-2002-10,WC-2002,T-76,P-01357,11,left winger,LW,1,0,0
M-2002-10,WC-2002,T-76,P-01762,16,center back,CB,1,0,0
M-2002-10,WC-2002,T-76,P-01462,20,left midfielder,LM,1,0,0
M-2002-10,WC-2002,T-76,P-09162,21,right winger,RW,1,0,0
M-2002-10,WC-2002,T-76,P-03220,6,forward,FW,0,1,0
M-2002-10,WC-2002,T-76,P-01607,17,forward,FW,0,1,0
M-2002-10,WC-2002,T-76,P-01361,22,midfielder,MF,0,1,0
M-2002-11,WC-2002,T-39,P-00132,1,goal keeper,GK,1,0,0
M-2002-11,WC-2002,T-39,P-06699,2,right back,RB,1,0,0
M-2002-11,WC-2002,T-39,P-01858,3,left back,LB,1,0,1
M-2002-11,WC-2002,T-39,P-08617,5,center back,CB,1,0,0
M-2002-11,WC-2002,T-39,P-01266,10,attacking midfielder,AM,1,0,0
M-2002-11,WC-2002,T-39,P-08102,11,left midfielder,LM,1,0,0
M-2002-11,WC-2002,T-39,P-01945,13,center back,CB,1,0,0
M-2002-11,WC-2002,T-39,P-07465,14,center midfielder,CM,1,0,0
M-2002-11,WC-2002,T-39,P-02386,17,center midfielder,CM,1,0,0
M-2002-11,WC-2002,T-39,P-02305,19,right midfielder,RM,1,0,0
M-2002-11,WC-2002,T-39,P-04765,21,center forward,CF,1,0,0
M-2002-11,WC-2002,T-39,P-09417,7,forward,FW,0,1,0
M-2002-11,WC-2002,T-39,P-05642,8,midfielder,MF,0,1,0
M-2002-11,WC-2002,T-39,P-01436,16,midfielder,MF,0,1,0
M-2002-11,WC-2002,T-24,P-08044,1,goal keeper,GK,1,0,0
M-2002-11,WC-2002,T-24,P-04838,2,center back,CB,1,0,0
M-2002-11,WC-2002,T-24,P-08177,3,center back,CB,1,0,0
M-2002-11,WC-2002,T-24,P-09694,4,right back,RB,1,0,0
M-2002-11,WC-2002,T-24,P-08278,5,center midfielder,CM,1,0,0
M-2002-11,WC-2002,T-24,P-09530,6,left back,LB,1,0,0
M-2002-11,WC-2002,T-24,P-05308,10,attacking midfielder,AM,1,0,1
M-2002-11,WC-2002,T-24,P-06431,11,center forward,CF,1,0,0
M-2002-11,WC-2002,T-24,P-08375,16,left midfielder,LM,1,0,0
M-2002-11,WC-2002,T-24,P-06477,19,right midfielder,RM,1,0,0
M-2002-11,WC-2002,T-24,P-01641,20,center midfielder,CM,1,0,0
M-2002-11,WC-2002,T-24,P-03972,7,midfielder,MF,0,1,0
M-2002-11,WC-2002,T-24,P-06089,15,defender,DF,0,1,0
M-2002-11,WC-2002,T-24,P-09367,18,forward,FW,0,1,0
M-2002-12,WC-2002,T-14,P-07309,4,left back,LB,1,0,0
M-2002-12,WC-2002,T-14,P-05258,5,center back,CB,1,0,0
M-2002-12,WC-2002,T-14,P-05252,7,right midfielder,RM,1,0,0
M-2002-12,WC-2002,T-14,P-04478,8,defensive midfielder,DM,1,0,0
M-2002-12,WC-2002,T-14,P-05000,9,left midfielder,LM,1,0,1
M-2002-12,WC-2002,T-14,P-07692,10,center forward,CF,1,0,0
M-2002-12,WC-2002,T-14,P-07874,14,center back,CB,1,0,0
M-2002-12,WC-2002,T-14,P-02903,18,attacking midfielder,AM,1,0,0
M-2002-12,WC-2002,T-14,P-08086,20,center forward,CF,1,0,0
M-2002-12,WC-2002,T-14,P-06458,21,right back,RB,1,0,0
M-2002-12,WC-2002,T-14,P-01859,22,goal keeper,GK,1,0,0
